feature,mean_abs_shap,corr,year,area,season
veg_Native Conifer Forest ,0.081005074,0.8771929053298804,2006,North Coast,winter
max_relative_humidity,0.09742339,0.37136383809310713,2006,North Coast,winter
dead_fuel_moisture_100hr,0.10216079,-0.36435738682551594,2006,North Coast,winter
precipitation_amount,0.11641398,-0.9437893803828062,2006,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.1262859,0.25878294550703795,2006,North Coast,winter
wind_speed,0.1299199,0.9210423796357512,2006,North Coast,winter
LAI,0.13391352,0.7810329406081606,2006,North Coast,winter
min_relative_humidity,0.143908,-0.7814008354323191,2006,North Coast,winter
line_density_km_per_cell,0.18686257,0.09148963857372647,2006,North Coast,winter
slope_max,0.25678483,0.5566269231568038,2006,North Coast,winter
road_density_km_km2,0.30863926,0.5580946463478935,2006,North Coast,winter
dead_fuel_moisture_1000hr,0.3831712,-0.9208035504363757,2006,North Coast,winter
max_air_temperature,0.43104765,0.9132690292562786,2006,North Coast,winter
population_density,0.8331675,0.5916907470200663,2006,North Coast,winter
veg_Native Inland Scrub ,0.027282793,0.3450944683357024,2006,Central Coast,summer
max_relative_humidity,0.042692926,-0.17428125324889915,2006,Central Coast,summer
dead_fuel_moisture_100hr,0.054688692,-0.3065436980028032,2006,Central Coast,summer
specific_humidity,0.05778249,-0.6551579059287214,2006,Central Coast,summer
wind_speed,0.062278997,0.8205993709441165,2006,Central Coast,summer
LAI,0.06609015,0.2695035399348129,2006,Central Coast,summer
min_relative_humidity,0.06847116,-0.7383015163673533,2006,Central Coast,summer
min_air_temperature,0.070036724,0.6434910752563939,2006,Central Coast,summer
slope_max,0.10195404,0.2169840219118657,2006,Central Coast,summer
line_density_km_per_cell,0.13204871,0.48470580452667855,2006,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.16095057,0.8461128078368356,2006,Central Coast,summer
dead_fuel_moisture_1000hr,0.23486991,-0.7768782678230832,2006,Central Coast,summer
road_density_km_km2,0.30128956,0.291341107484692,2006,Central Coast,summer
max_air_temperature,0.4880746,0.8561553409448988,2006,Central Coast,summer
population_density,0.9018622,0.12417236498927221,2006,Central Coast,summer
precipitation_amount,0.041679986,-0.8218423840529339,2006,Central Coast,winter
max_relative_humidity,0.058124322,0.2871572560773694,2006,Central Coast,winter
specific_humidity,0.05822776,-0.45828529201313806,2006,Central Coast,winter
min_air_temperature,0.05912372,0.338242799998586,2006,Central Coast,winter
dead_fuel_moisture_100hr,0.059542976,-0.18080377774236941,2006,Central Coast,winter
slope_max,0.08324339,0.1517710043984049,2006,Central Coast,winter
LAI,0.09151375,0.3000076214566359,2006,Central Coast,winter
min_relative_humidity,0.09822873,-0.8107062541113726,2006,Central Coast,winter
wind_speed,0.11651001,0.8681716773199442,2006,Central Coast,winter
line_density_km_per_cell,0.1357143,0.46554930967766095,2006,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.21730214,0.3532472803409581,2006,Central Coast,winter
dead_fuel_moisture_1000hr,0.25238296,-0.8819849533163869,2006,Central Coast,winter
road_density_km_km2,0.29375848,0.23132720613828572,2006,Central Coast,winter
max_air_temperature,0.33891803,0.9256718023552968,2006,Central Coast,winter
population_density,0.7481647,0.18732464826008127,2006,Central Coast,winter
veg_Native Grassland ,0.05202506,-0.9800895899606971,2006,North Interior,summer
min_air_temperature,0.06279968,0.662661988879198,2006,North Interior,summer
veg_Native Desert ,0.063099876,-0.9744286526972799,2006,North Interior,summer
min_relative_humidity,0.06497336,-0.11539328530910876,2006,North Interior,summer
wind_speed,0.06700215,0.8539580420626023,2006,North Interior,summer
LAI,0.06715543,0.5817495953261775,2006,North Interior,summer
specific_humidity,0.071751215,-0.5853594965572367,2006,North Interior,summer
veg_Native Conifer Forest ,0.08000733,0.7479707856959605,2006,North Interior,summer
line_density_km_per_cell,0.09944291,0.3467873270355637,2006,North Interior,summer
slope_max,0.103546105,0.6276123901843748,2006,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.11638752,0.8091087606338859,2006,North Interior,summer
dead_fuel_moisture_1000hr,0.25562012,-0.8808797765892479,2006,North Interior,summer
road_density_km_km2,0.33583763,0.5495037894248774,2006,North Interior,summer
max_air_temperature,0.35291433,0.8885802879387936,2006,North Interior,summer
population_density,0.7857677,0.5911925107569527,2006,North Interior,summer
max_relative_humidity,0.05938426,-0.08952761189313461,2006,North Interior,winter
veg_Native Grassland ,0.06328839,-0.9775872335915023,2006,North Interior,winter
slope_max,0.06631777,0.6000157239984996,2006,North Interior,winter
min_air_temperature,0.08568946,0.692332114706741,2006,North Interior,winter
specific_humidity,0.092063844,0.1422369130766805,2006,North Interior,winter
wind_speed,0.09454451,0.942931629386162,2006,North Interior,winter
veg_Native Conifer Forest ,0.102118544,0.7383810887483537,2006,North Interior,winter
min_relative_humidity,0.106485546,-0.9655713448775157,2006,North Interior,winter
line_density_km_per_cell,0.10852394,0.7622999364736944,2006,North Interior,winter
LAI,0.15525433,0.8356732159999299,2006,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.19880244,0.6071979011569205,2006,North Interior,winter
dead_fuel_moisture_1000hr,0.25267333,-0.8399723504435352,2006,North Interior,winter
road_density_km_km2,0.28529304,0.6863565240680275,2006,North Interior,winter
max_air_temperature,0.5177897,0.938169215673726,2006,North Interior,winter
population_density,0.87873,0.6564679949952515,2006,North Interior,winter
min_air_temperature,0.053441517,0.4922659797147385,2006,Sierra Nevada,summer
max_relative_humidity,0.060017634,-0.41459845486872793,2006,Sierra Nevada,summer
wind_speed,0.06231064,0.8741477250823839,2006,Sierra Nevada,summer
min_relative_humidity,0.06689773,-0.35374798570309235,2006,Sierra Nevada,summer
veg_Native Conifer Forest ,0.06717807,0.7220681102614649,2006,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.06902859,-0.32167817121675,2006,Sierra Nevada,summer
specific_humidity,0.07434981,-0.7973862289556988,2006,Sierra Nevada,summer
line_density_km_per_cell,0.0972432,0.6537769861341788,2006,Sierra Nevada,summer
LAI,0.097369626,0.548559348512891,2006,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.09942341,0.8122869222363814,2006,Sierra Nevada,summer
slope_max,0.101240255,0.4538913799215008,2006,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.23336956,-0.7636001125414074,2006,Sierra Nevada,summer
road_density_km_km2,0.3058944,0.5959763765960648,2006,Sierra Nevada,summer
max_air_temperature,0.33997324,0.8706448379329202,2006,Sierra Nevada,summer
population_density,0.79400086,0.42641521866940596,2006,Sierra Nevada,summer
min_air_temperature,0.0542164,-0.10154804696710944,2006,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.06151106,-0.28731985812781563,2006,Sierra Nevada,winter
max_relative_humidity,0.069265805,-0.1563169319086575,2006,Sierra Nevada,winter
veg_Native Conifer Forest ,0.08075415,0.8906633764020568,2006,Sierra Nevada,winter
line_density_km_per_cell,0.101127736,0.7229507352793322,2006,Sierra Nevada,winter
min_relative_humidity,0.10856866,-0.7316018224591598,2006,Sierra Nevada,winter
slope_max,0.109085016,0.4719360783700156,2006,Sierra Nevada,winter
specific_humidity,0.111481704,-0.4484123161619589,2006,Sierra Nevada,winter
LAI,0.13459733,0.6813957514046234,2006,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.16917773,0.09480230176632869,2006,Sierra Nevada,winter
wind_speed,0.17486894,0.924924339127772,2006,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.20763311,-0.8067235062176698,2006,Sierra Nevada,winter
road_density_km_km2,0.28210375,0.47627512036863284,2006,Sierra Nevada,winter
max_air_temperature,0.39518192,0.9389951061036236,2006,Sierra Nevada,winter
population_density,0.8332919,0.40199145434389316,2006,Sierra Nevada,winter
max_relative_humidity,0.042629395,-0.15957861696100595,2006,South Coast,summer
wind_speed,0.044504315,0.7639641660831662,2006,South Coast,summer
veg_Non-native grassland ,0.04633548,-0.6488648990623301,2006,South Coast,summer
dead_fuel_moisture_100hr,0.055914108,-0.40052895507124486,2006,South Coast,summer
LAI,0.06453352,0.08968795065650313,2006,South Coast,summer
specific_humidity,0.073430434,-0.6903304110620193,2006,South Coast,summer
min_relative_humidity,0.07483408,-0.55783628964792,2006,South Coast,summer
min_air_temperature,0.08051939,0.7068564118098787,2006,South Coast,summer
slope_max,0.10703838,0.2859895237198088,2006,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.1282318,0.8342644291141124,2006,South Coast,summer
line_density_km_per_cell,0.21514724,0.22088974864535083,2006,South Coast,summer
dead_fuel_moisture_1000hr,0.22950973,-0.6624437947474293,2006,South Coast,summer
road_density_km_km2,0.45584047,0.46105126440883043,2006,South Coast,summer
max_air_temperature,0.54440886,0.8677677404693745,2006,South Coast,summer
population_density,0.8680371,0.23327814613768447,2006,South Coast,summer
veg_Native Chapparal ,0.03657635,0.3606759276401024,2006,South Coast,winter
min_air_temperature,0.053577747,0.2132418013849822,2006,South Coast,winter
max_relative_humidity,0.0763137,0.36879410019476105,2006,South Coast,winter
dead_fuel_moisture_100hr,0.077599615,-0.18568097220594262,2006,South Coast,winter
slope_max,0.08985309,0.43209249399042954,2006,South Coast,winter
wind_speed,0.098657995,0.9061189954478079,2006,South Coast,winter
specific_humidity,0.11764542,-0.5727128661500536,2006,South Coast,winter
min_relative_humidity,0.12701157,-0.6958933118640591,2006,South Coast,winter
LAI,0.15015091,0.4103406722752044,2006,South Coast,winter
line_density_km_per_cell,0.16076863,0.3042678621721199,2006,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.21135774,0.3345912098706625,2006,South Coast,winter
dead_fuel_moisture_1000hr,0.22929004,-0.6880890617302186,2006,South Coast,winter
max_air_temperature,0.34519702,0.9433163306683752,2006,South Coast,winter
road_density_km_km2,0.3836684,0.3412183837729171,2006,South Coast,winter
population_density,0.8238705,0.09054324796211988,2006,South Coast,winter
specific_humidity,0.061986137,-0.6321832659526977,2007,North Coast,summer
dead_fuel_moisture_100hr,0.06860464,0.43002908583322863,2007,North Coast,summer
min_relative_humidity,0.068920985,-0.7521485908306177,2007,North Coast,summer
veg_Native Conifer Forest ,0.06901135,0.8394538646201128,2007,North Coast,summer
max_relative_humidity,0.07150954,0.3533599585447154,2007,North Coast,summer
veg_Native Inland Scrub ,0.07645201,0.8381097316487112,2007,North Coast,summer
wind_speed,0.110404894,0.8802269466518768,2007,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.13569963,0.6506729262422624,2007,North Coast,summer
line_density_km_per_cell,0.17276238,0.265048838873251,2007,North Coast,summer
dead_fuel_moisture_1000hr,0.21430846,-0.84332111534224,2007,North Coast,summer
slope_max,0.3099873,0.5485922293190594,2007,North Coast,summer
LAI,0.32091844,0.49285333610432736,2007,North Coast,summer
road_density_km_km2,0.34942532,0.41608081817104114,2007,North Coast,summer
max_air_temperature,0.44936824,0.8654217794420501,2007,North Coast,summer
population_density,1.147812,0.423294367671855,2007,North Coast,summer
veg_Native Conifer Forest ,0.063179575,0.845066445798092,2007,North Coast,winter
precipitation_amount,0.06860992,-0.849405448015463,2007,North Coast,winter
max_relative_humidity,0.07038391,0.39780841925947524,2007,North Coast,winter
min_relative_humidity,0.08854126,-0.6134947817647003,2007,North Coast,winter
specific_humidity,0.09101267,-0.4872892703140759,2007,North Coast,winter
dead_fuel_moisture_100hr,0.12967594,-0.14376065407663363,2007,North Coast,winter
wind_speed,0.13711081,0.8853553602330839,2007,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.14152454,0.09416355491846869,2007,North Coast,winter
line_density_km_per_cell,0.20014583,0.10155595040444844,2007,North Coast,winter
LAI,0.21923503,0.6870562604074006,2007,North Coast,winter
slope_max,0.24637234,0.5574815265532752,2007,North Coast,winter
dead_fuel_moisture_1000hr,0.2507836,-0.8549192330398914,2007,North Coast,winter
road_density_km_km2,0.31278205,0.44241955970392466,2007,North Coast,winter
max_air_temperature,0.40004662,0.9236080621646099,2007,North Coast,winter
population_density,0.99562657,0.45919524977449866,2007,North Coast,winter
veg_Native Inland Scrub ,0.026796464,0.35996711624322203,2007,Central Coast,summer
max_relative_humidity,0.036205314,0.1679200652308753,2007,Central Coast,summer
specific_humidity,0.05258065,-0.7154753113683232,2007,Central Coast,summer
min_relative_humidity,0.05300016,-0.6866274341581192,2007,Central Coast,summer
LAI,0.053799786,-0.03612069981287276,2007,Central Coast,summer
dead_fuel_moisture_100hr,0.060441922,-0.07401927242491066,2007,Central Coast,summer
min_air_temperature,0.06414942,0.7014908362405216,2007,Central Coast,summer
wind_speed,0.06645969,0.891643963205628,2007,Central Coast,summer
slope_max,0.09863881,0.20619718450884544,2007,Central Coast,summer
line_density_km_per_cell,0.13359368,0.6690725664375161,2007,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.19275138,0.8413789105042968,2007,Central Coast,summer
dead_fuel_moisture_1000hr,0.19813922,-0.6231625508691859,2007,Central Coast,summer
road_density_km_km2,0.30345997,0.4296957101788081,2007,Central Coast,summer
max_air_temperature,0.49990562,0.8814813580528368,2007,Central Coast,summer
population_density,0.95766246,0.1257963990738629,2007,Central Coast,summer
precipitation_amount,0.04862231,-0.8922864592689028,2007,Central Coast,winter
max_relative_humidity,0.05208431,-0.20229693327567358,2007,Central Coast,winter
min_air_temperature,0.05572911,0.1634058019513544,2007,Central Coast,winter
min_relative_humidity,0.072685,-0.5995206909474677,2007,Central Coast,winter
slope_max,0.08332005,0.039116207392283164,2007,Central Coast,winter
specific_humidity,0.08855103,-0.4991516263010395,2007,Central Coast,winter
dead_fuel_moisture_100hr,0.09103646,-0.0067871788764695,2007,Central Coast,winter
LAI,0.09580704,0.11696562630550084,2007,Central Coast,winter
wind_speed,0.12019465,0.8973147812556203,2007,Central Coast,winter
line_density_km_per_cell,0.12939413,0.3874359114989705,2007,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.21375547,0.10893948719978945,2007,Central Coast,winter
dead_fuel_moisture_1000hr,0.24444686,-0.8708042950558856,2007,Central Coast,winter
road_density_km_km2,0.31467354,0.4270628553549396,2007,Central Coast,winter
max_air_temperature,0.43265396,0.957457458966699,2007,Central Coast,winter
population_density,0.90987295,0.1527788375589443,2007,Central Coast,winter
specific_humidity,0.054138705,-0.6181838531640356,2007,North Interior,summer
veg_Native Conifer Forest ,0.05797214,0.8968665106771706,2007,North Interior,summer
min_air_temperature,0.060909446,0.6543519604669261,2007,North Interior,summer
wind_speed,0.065301746,0.8210913125072302,2007,North Interior,summer
dead_fuel_moisture_100hr,0.07504273,-0.5065451607577987,2007,North Interior,summer
veg_Native Desert ,0.07521415,-0.9683392830966183,2007,North Interior,summer
veg_Native Grassland ,0.09054643,-0.9846633301899774,2007,North Interior,summer
slope_max,0.09612146,0.35026893578407364,2007,North Interior,summer
line_density_km_per_cell,0.10098255,0.7901593610030904,2007,North Interior,summer
LAI,0.104956575,0.6514696793914464,2007,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.13556571,0.8617966975359371,2007,North Interior,summer
dead_fuel_moisture_1000hr,0.1992535,-0.5429162641400198,2007,North Interior,summer
road_density_km_km2,0.3434311,0.6711402185349374,2007,North Interior,summer
max_air_temperature,0.37652057,0.914825047016326,2007,North Interior,summer
population_density,0.80982506,0.5803146860522886,2007,North Interior,summer
min_relative_humidity,0.07545328,-0.764023547067601,2007,North Interior,winter
veg_Native Grassland ,0.07819822,-0.9670446864400749,2007,North Interior,winter
line_density_km_per_cell,0.0841277,0.6806473741575044,2007,North Interior,winter
slope_max,0.11421257,0.5128791501144099,2007,North Interior,winter
dead_fuel_moisture_100hr,0.11708489,-0.6848220690209438,2007,North Interior,winter
SWE,0.11893314,-0.9020809224037224,2007,North Interior,winter
wind_speed,0.12539545,0.859441501803726,2007,North Interior,winter
min_air_temperature,0.13478382,0.37485879902446095,2007,North Interior,winter
LAI,0.14145386,0.7608693011964206,2007,North Interior,winter
specific_humidity,0.15594065,-0.4909082196743238,2007,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.22112212,0.3665571089195592,2007,North Interior,winter
dead_fuel_moisture_1000hr,0.32131746,-0.873188176222885,2007,North Interior,winter
road_density_km_km2,0.34721568,0.5757008196473837,2007,North Interior,winter
max_air_temperature,0.67315006,0.9641251855640595,2007,North Interior,winter
population_density,0.8509752,0.586824475587071,2007,North Interior,winter
max_relative_humidity,0.044691265,0.2934375842636376,2007,Sierra Nevada,summer
min_air_temperature,0.05410496,0.6441756300459401,2007,Sierra Nevada,summer
min_relative_humidity,0.054180488,-0.32706764926351944,2007,Sierra Nevada,summer
veg_Native Conifer Forest ,0.061444525,0.799453741704714,2007,Sierra Nevada,summer
wind_speed,0.06282407,0.7557839100971775,2007,Sierra Nevada,summer
specific_humidity,0.0692719,-0.7020786618723354,2007,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.08044244,-0.4563737203879714,2007,Sierra Nevada,summer
LAI,0.08415393,0.3177967349506017,2007,Sierra Nevada,summer
slope_max,0.10038744,0.5213173054580533,2007,Sierra Nevada,summer
line_density_km_per_cell,0.10447162,0.7271214281574371,2007,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.123703204,0.8354688262421648,2007,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.21787284,-0.12917497709156078,2007,Sierra Nevada,summer
road_density_km_km2,0.32607502,0.6305492976090655,2007,Sierra Nevada,summer
max_air_temperature,0.36790276,0.8831868697345463,2007,Sierra Nevada,summer
population_density,0.8713331,0.4303019063087984,2007,Sierra Nevada,summer
precipitation_amount,0.060700346,-0.8458766897344655,2007,Sierra Nevada,winter
veg_Native Conifer Forest ,0.06990755,0.8628139053476181,2007,Sierra Nevada,winter
min_relative_humidity,0.07509093,-0.5474446132219798,2007,Sierra Nevada,winter
min_air_temperature,0.08055524,0.17508192120078062,2007,Sierra Nevada,winter
slope_max,0.08228493,0.12179316628979883,2007,Sierra Nevada,winter
line_density_km_per_cell,0.0833455,0.6019980382443351,2007,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.13478309,-0.1591203677577211,2007,Sierra Nevada,winter
LAI,0.15125276,0.6992773882276476,2007,Sierra Nevada,winter
specific_humidity,0.15974931,-0.5037856984151189,2007,Sierra Nevada,winter
wind_speed,0.1629423,0.9429953592767477,2007,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.18633896,0.22739293406521485,2007,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.2439866,-0.7515552793601032,2007,Sierra Nevada,winter
road_density_km_km2,0.3167745,0.5975000081390895,2007,Sierra Nevada,winter
max_air_temperature,0.62145966,0.9527098638119091,2007,Sierra Nevada,winter
population_density,0.9401318,0.3576729198664742,2007,Sierra Nevada,winter
max_relative_humidity,0.04254113,0.16807473487027214,2007,South Coast,summer
wind_speed,0.042925503,0.8092546328718558,2007,South Coast,summer
wind_direction_category_SW,0.0492255,0.766127736167226,2007,South Coast,summer
dead_fuel_moisture_100hr,0.059805773,-0.4065710883407215,2007,South Coast,summer
min_relative_humidity,0.062435865,-0.5517434018536956,2007,South Coast,summer
specific_humidity,0.07019728,-0.7166688010469033,2007,South Coast,summer
min_air_temperature,0.073359825,0.6832263499250112,2007,South Coast,summer
LAI,0.092691824,-0.1345125192456033,2007,South Coast,summer
slope_max,0.09664355,0.2538666421926234,2007,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.15286483,0.8321218010349664,2007,South Coast,summer
line_density_km_per_cell,0.18136895,0.4802395229619645,2007,South Coast,summer
dead_fuel_moisture_1000hr,0.20943786,-0.06888627470991682,2007,South Coast,summer
road_density_km_km2,0.45830864,0.48157181966340956,2007,South Coast,summer
max_air_temperature,0.5303192,0.861373333972115,2007,South Coast,summer
population_density,0.9046213,0.2711698111735173,2007,South Coast,summer
veg_Non-native grassland ,0.038379163,-0.5807394345574788,2007,South Coast,winter
max_relative_humidity,0.057470918,0.08583917812626626,2007,South Coast,winter
min_air_temperature,0.06632926,0.21650256070600582,2007,South Coast,winter
dead_fuel_moisture_100hr,0.105230406,-0.17476025920866842,2007,South Coast,winter
slope_max,0.107146226,0.060708091086604396,2007,South Coast,winter
LAI,0.10715798,0.009003113314343874,2007,South Coast,winter
wind_speed,0.1261136,0.878946741990509,2007,South Coast,winter
min_relative_humidity,0.13239048,-0.6156405824126586,2007,South Coast,winter
line_density_km_per_cell,0.17232281,0.2860032568654331,2007,South Coast,winter
specific_humidity,0.17918387,-0.6313877086491991,2007,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.19001378,0.08996261629586774,2007,South Coast,winter
dead_fuel_moisture_1000hr,0.2689229,-0.44198367729578164,2007,South Coast,winter
road_density_km_km2,0.45967886,0.4677381028726782,2007,South Coast,winter
max_air_temperature,0.46926272,0.9648862853656728,2007,South Coast,winter
population_density,0.9479811,0.21629115153453202,2007,South Coast,winter
min_air_temperature,0.045731924,0.5919250570110474,2008,North Coast,summer
max_relative_humidity,0.05655266,0.3639041318148404,2008,North Coast,summer
specific_humidity,0.059730805,-0.7546715674957626,2008,North Coast,summer
dead_fuel_moisture_100hr,0.06629386,0.0648429738449546,2008,North Coast,summer
min_relative_humidity,0.07110186,-0.5536212445596475,2008,North Coast,summer
veg_Native Conifer Forest ,0.07316973,0.8365993030138914,2008,North Coast,summer
wind_speed,0.11251908,0.8499710150029606,2008,North Coast,summer
line_density_km_per_cell,0.14571002,0.3300573864845639,2008,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.15399899,0.6848035552966469,2008,North Coast,summer
dead_fuel_moisture_1000hr,0.2000867,-0.682684091807398,2008,North Coast,summer
slope_max,0.2892741,0.48336627958682626,2008,North Coast,summer
LAI,0.29861772,0.5629385134915673,2008,North Coast,summer
road_density_km_km2,0.30893102,0.4577968376690324,2008,North Coast,summer
max_air_temperature,0.3676352,0.8779973882456567,2008,North Coast,summer
population_density,1.2064193,0.42726086999600693,2008,North Coast,summer
specific_humidity,0.068354264,-0.21509389624868278,2008,North Coast,winter
max_relative_humidity,0.07995783,0.4997907120796313,2008,North Coast,winter
veg_Native Conifer Forest ,0.08424122,0.7953553858569599,2008,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.11958925,0.2966699119835856,2008,North Coast,winter
precipitation_amount,0.12367515,-0.8889512816239308,2008,North Coast,winter
min_relative_humidity,0.13334331,-0.5355939546488041,2008,North Coast,winter
line_density_km_per_cell,0.16558076,0.2646338461666711,2008,North Coast,winter
dead_fuel_moisture_100hr,0.16787696,-0.3372316587278128,2008,North Coast,winter
wind_speed,0.1829025,0.9118556718653608,2008,North Coast,winter
LAI,0.22360913,0.6087890181005804,2008,North Coast,winter
slope_max,0.23751783,0.4898742138481652,2008,North Coast,winter
road_density_km_km2,0.25887588,0.5034009855415865,2008,North Coast,winter
max_air_temperature,0.54755425,0.945734933554081,2008,North Coast,winter
dead_fuel_moisture_1000hr,0.64049834,-0.8928564637499166,2008,North Coast,winter
population_density,1.0196737,0.4340333689049058,2008,North Coast,winter
max_relative_humidity,0.035663486,0.052625343098324714,2008,Central Coast,summer
veg_Native Inland Scrub ,0.038838748,0.5732960774847523,2008,Central Coast,summer
min_relative_humidity,0.054438088,-0.27378139446433425,2008,Central Coast,summer
specific_humidity,0.057126734,-0.7224952848014884,2008,Central Coast,summer
LAI,0.057347555,0.16968731639390564,2008,Central Coast,summer
wind_speed,0.07201857,0.8135467194090316,2008,Central Coast,summer
dead_fuel_moisture_100hr,0.07813856,-0.47988169048738866,2008,Central Coast,summer
min_air_temperature,0.08714074,0.6704333206478105,2008,Central Coast,summer
slope_max,0.08822655,0.2184808664973078,2008,Central Coast,summer
line_density_km_per_cell,0.15841413,0.6910959121350435,2008,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.19485143,0.8515939446981917,2008,Central Coast,summer
dead_fuel_moisture_1000hr,0.21004255,-0.2565863337804329,2008,Central Coast,summer
road_density_km_km2,0.313133,0.6241835485433028,2008,Central Coast,summer
max_air_temperature,0.46100107,0.8490552249177794,2008,Central Coast,summer
population_density,1.0152662,0.1878231118040922,2008,Central Coast,summer
max_relative_humidity,0.044765666,0.287726699470301,2008,Central Coast,winter
min_air_temperature,0.054874104,-0.08018645819542687,2008,Central Coast,winter
specific_humidity,0.0678325,-0.394913802478946,2008,Central Coast,winter
precipitation_amount,0.06967533,-0.9322150588494731,2008,Central Coast,winter
slope_max,0.074667,-0.3381358601139735,2008,Central Coast,winter
LAI,0.085579254,0.08033594093953095,2008,Central Coast,winter
min_relative_humidity,0.100260705,-0.8390561420794631,2008,Central Coast,winter
dead_fuel_moisture_100hr,0.10201334,-0.22432952671846518,2008,Central Coast,winter
wind_speed,0.11314661,0.8868024216670576,2008,Central Coast,winter
line_density_km_per_cell,0.130831,0.5048558476119298,2008,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.1693191,0.2029925509055356,2008,Central Coast,winter
dead_fuel_moisture_1000hr,0.24711627,-0.9033032877467936,2008,Central Coast,winter
road_density_km_km2,0.28514713,0.569314526480707,2008,Central Coast,winter
max_air_temperature,0.4427324,0.9458754133545192,2008,Central Coast,winter
population_density,0.9468337,0.20117355018013705,2008,Central Coast,winter
min_relative_humidity,0.049963005,0.17219052387625075,2008,North Interior,summer
specific_humidity,0.05782601,-0.6927762861670252,2008,North Interior,summer
veg_Native Desert ,0.05792566,-0.9373528061634842,2008,North Interior,summer
wind_speed,0.062689185,0.8615336117378848,2008,North Interior,summer
dead_fuel_moisture_100hr,0.06352634,-0.2112933266599278,2008,North Interior,summer
veg_Native Conifer Forest ,0.067521036,0.7573534185105093,2008,North Interior,summer
min_air_temperature,0.077310435,0.6936184505344252,2008,North Interior,summer
LAI,0.092227414,0.6116962036872851,2008,North Interior,summer
slope_max,0.10306762,0.594126407677462,2008,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.104458936,0.7898342267512214,2008,North Interior,summer
line_density_km_per_cell,0.114873715,0.649469507723512,2008,North Interior,summer
dead_fuel_moisture_1000hr,0.23213927,-0.5134267295045003,2008,North Interior,summer
road_density_km_km2,0.33175153,0.6508405262020331,2008,North Interior,summer
max_air_temperature,0.3382568,0.9008248995008735,2008,North Interior,summer
population_density,0.78525496,0.5139670398161879,2008,North Interior,summer
max_relative_humidity,0.06698083,0.26002390829332866,2008,North Interior,winter
specific_humidity,0.0799782,-0.08361684416809716,2008,North Interior,winter
slope_max,0.086738914,0.3566821906729971,2008,North Interior,winter
line_density_km_per_cell,0.09355086,0.6463518064287758,2008,North Interior,winter
min_air_temperature,0.10355199,-0.3036901728631187,2008,North Interior,winter
LAI,0.10524762,0.6322364196542993,2008,North Interior,winter
veg_Native Conifer Forest ,0.120827414,0.8049572787160068,2008,North Interior,winter
wind_speed,0.13104664,0.9171130519429863,2008,North Interior,winter
dead_fuel_moisture_100hr,0.13162602,-0.2130405093987254,2008,North Interior,winter
min_relative_humidity,0.13575412,-0.9054810583556506,2008,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.1517692,0.4628960799528325,2008,North Interior,winter
road_density_km_km2,0.27915892,0.6502709352407086,2008,North Interior,winter
dead_fuel_moisture_1000hr,0.3328449,-0.9269292324390631,2008,North Interior,winter
max_air_temperature,0.6163985,0.933261298285055,2008,North Interior,winter
population_density,1.0586265,0.6882180914857894,2008,North Interior,winter
max_relative_humidity,0.047146957,-0.09090755695585565,2008,Sierra Nevada,summer
min_relative_humidity,0.056597613,0.13289089148339872,2008,Sierra Nevada,summer
min_air_temperature,0.06557382,0.6594243305043692,2008,Sierra Nevada,summer
specific_humidity,0.06935083,-0.6881967466506903,2008,Sierra Nevada,summer
veg_Native Conifer Forest ,0.06957483,0.6860704239186111,2008,Sierra Nevada,summer
wind_speed,0.078638814,0.8788495496155909,2008,Sierra Nevada,summer
